Date,Adj Close,Close,High,Low,Open,Volume
2024-08-26,1506.5828857421875,1512.5999755859375,1523.0,1503.0,1506.9749755859375,8816114
2024-08-27,1494.481201171875,1500.449951171875,1513.4749755859375,1499.449951171875,1510.5,6251156
2024-08-28,1492.33984375,1498.300048828125,1507.4749755859375,1493.0,1505.0,9610286
2024-08-29,1514.874755859375,1520.925048828125,1537.0,1494.0,1503.0999755859375,38335358
2024-08-30,1503.6197509765625,1509.625,1539.7249755859375,1503.324951171875,1534.0,41620730
2024-09-02,1510.2183837890625,1516.25,1526.800048828125,1506.625,1510.875,11240852
2024-09-03,1503.1217041015625,1509.125,1523.0,1507.5,1521.25,10923800
2024-09-04,1508.525146484375,1514.550048828125,1517.5,1499.5,1500.699951171875,11983304
2024-09-05,1487.035888671875,1492.9749755859375,1525.7750244140625,1487.050048828125,1519.050048828125,16264168
2024-09-06,1458.997802734375,1464.824951171875,1497.0,1461.625,1492.5,19394228
2024-09-09,1456.63232421875,1462.449951171875,1469.925048828125,1455.5999755859375,1466.5,9010298
2024-09-10,1455.7110595703125,1461.5250244140625,1472.050048828125,1457.574951171875,1460.5,10768260
2024-09-11,1445.7259521484375,1451.5,1468.75,1447.550048828125,1463.050048828125,9760202
2024-09-12,1473.913330078125,1479.800048828125,1486.0,1445.875,1457.0,22349376
2024-09-13,1466.766845703125,1472.625,1483.1500244140625,1469.5,1476.4000244140625,8711328
2024-09-16,1465.4969482421875,1471.3499755859375,1480.9000244140625,1464.75,1477.550048828125,5481774
2024-09-17,1466.4432373046875,1472.300048828125,1477.4749755859375,1466.625,1474.0,5935328
2024-09-18,1457.6282958984375,1463.449951171875,1482.0,1460.550048828125,1470.0,8574714
2024-09-19,1463.82861328125,1469.675048828125,1476.5,1455.550048828125,1466.25,16955902
2024-09-20,1480.0140380859375,1485.925048828125,1495.0,1471.375,1474.0,30897320
2024-09-23,1487.434326171875,1493.375,1501.5,1488.949951171875,1491.0,8832314
2024-09-24,1483.4501953125,1489.375,1500.5,1487.875,1488.5,17137444
2024-09-25,1488.0069580078125,1493.949951171875,1496.5,1480.199951171875,1483.9000244140625,7069002
2024-09-26,1491.9910888671875,1497.949951171875,1504.0,1488.050048828125,1490.6500244140625,18818998
2024-09-27,1520.1038818359375,1526.175048828125,1533.4749755859375,1492.0,1499.0,20597478
2024-09-30,1470.701171875,1476.574951171875,1524.9749755859375,1474.4000244140625,1519.4000244140625,27008814
2024-10-01,1458.997802734375,1464.824951171875,1487.949951171875,1462.824951171875,1480.6500244140625,16431642
2024-10-03,1401.3780517578125,1406.9749755859375,1449.4000244140625,1402.074951171875,1436.574951171875,37757294
2024-10-04,1381.0093994140625,1386.5250244140625,1417.3499755859375,1381.7750244140625,1403.925048828125,37072876
2024-10-07,1365.272216796875,1370.7249755859375,1396.5,1361.375,1393.5,22181340
2024-10-08,1391.791259765625,1397.3499755859375,1401.0,1365.0999755859375,1372.9749755859375,17020808
2024-10-09,1369.1318359375,1374.5999755859375,1400.9749755859375,1372.5,1397.5250244140625,14310610
2024-10-10,1365.595947265625,1371.050048828125,1386.0,1369.425048828125,1380.0250244140625,22358646
2024-10-11,1366.6417236328125,1372.0999755859375,1383.2750244140625,1368.824951171875,1370.0,7980122
2024-10-14,1367.0650634765625,1372.5250244140625,1380.074951171875,1368.25,1379.449951171875,12221432
2024-10-15,1338.678466796875,1344.0250244140625,1371.699951171875,1340.699951171875,1358.5250244140625,33762794
2024-10-16,1348.6884765625,1354.074951171875,1364.0,1337.625,1340.0,20034438
2024-10-17,1351.0291748046875,1356.425048828125,1368.449951171875,1352.050048828125,1365.699951171875,15543660
2024-10-18,1353.8927001953125,1359.300048828125,1368.425048828125,1341.324951171875,1352.175048828125,12082452
2024-10-21,1363.7532958984375,1369.199951171875,1374.0,1357.7249755859375,1367.125,14067408
2024-10-22,1338.006103515625,1343.3499755859375,1376.0,1340.2249755859375,1369.199951171875,15831960
2024-10-23,1333.2003173828125,1338.5250244140625,1357.4749755859375,1335.0,1337.5,17214742
2024-10-24,1334.4703369140625,1339.800048828125,1343.699951171875,1323.125,1335.2750244140625,22155934
2024-10-25,1322.5677490234375,1327.8499755859375,1344.3499755859375,1322.0,1343.5,18597496
2024-10-28,1329.0418701171875,1334.3499755859375,1353.0,1322.0999755859375,1337.0,10824350
2024-10-29,1334.66943359375,1340.0,1343.199951171875,1320.300048828125,1328.0999755859375,12008361
2024-10-30,1338.553955078125,1343.9000244140625,1350.0,1325.3499755859375,1335.0,11984423
2024-10-31,1326.7510986328125,1332.050048828125,1343.0,1326.1500244140625,1340.0,9331650
2024-11-01,1333.3248291015625,1338.6500244140625,1341.949951171875,1333.0,1333.050048828125,2127335
2024-11-04,1296.9700927734375,1302.1500244140625,1340.0,1285.0999755859375,1337.8499755859375,19796890
2024-11-05,1300.1075439453125,1305.300048828125,1309.550048828125,1286.1500244140625,1293.0,16267479
2024-11-06,1320.0777587890625,1325.3499755859375,1328.300048828125,1300.199951171875,1310.0,21625209
2024-11-07,1300.4561767578125,1305.6500244140625,1324.0,1302.5999755859375,1324.0,9611974
2024-11-08,1278.6431884765625,1283.75,1301.6500244140625,1275.0,1297.6500244140625,19814406
2024-11-11,1267.6370849609375,1272.699951171875,1286.0,1267.0,1278.949951171875,9056552
2024-11-12,1269.1810302734375,1274.25,1289.300048828125,1267.5,1275.550048828125,10671091
2024-11-13,1247.0693359375,1252.050048828125,1275.449951171875,1249.5,1270.25,14633633
2024-11-14,1262.5574951171875,1267.5999755859375,1272.5999755859375,1251.0999755859375,1253.5999755859375,12612633
2024-11-18,1255.7347412109375,1260.75,1272.9000244140625,1243.9000244140625,1267.5999755859375,13620611
2024-11-19,1236.710693359375,1241.6500244140625,1281.5,1235.1500244140625,1260.75,14183746
2024-11-21,1218.1348876953125,1223.0,1243.949951171875,1217.25,1241.6500244140625,19433843
2024-11-22,1260.3662109375,1265.4000244140625,1268.8499755859375,1222.449951171875,1229.4000244140625,20471957
2024-11-25,1281.8802490234375,1287.0,1304.449951171875,1282.449951171875,1290.0,28923341
2024-11-26,1290.545654296875,1295.699951171875,1297.8499755859375,1284.199951171875,1294.949951171875,9247557
2024-11-27,1288.0555419921875,1293.199951171875,1303.8499755859375,1286.0,1293.5,9572746
2024-11-28,1265.7447509765625,1270.800048828125,1296.5999755859375,1269.050048828125,1289.949951171875,15027412
2024-11-29,1287.0595703125,1292.199951171875,1299.5,1275.25,1280.0,13202307
2024-12-02,1303.9422607421875,1309.1500244140625,1311.3499755859375,1277.050048828125,1288.0,11024152
2024-12-03,1318.035888671875,1323.300048828125,1326.800048828125,1307.0,1317.0,16869482
2024-12-04,1303.742919921875,1308.949951171875,1328.4000244140625,1304.050048828125,1326.0,19608540
2024-12-05,1316.7908935546875,1322.050048828125,1329.949951171875,1306.1500244140625,1314.3499755859375,16858723
2024-12-06,1306.3326416015625,1311.550048828125,1323.9000244140625,1310.0,1323.9000244140625,9037514
2024-12-09,1289.9979248046875,1295.1500244140625,1315.0,1293.0999755859375,1303.0,14650002
2024-12-10,1279.73876953125,1284.8499755859375,1294.9000244140625,1280.199951171875,1289.25,16043729
2024-12-11,1273.115234375,1278.199951171875,1290.0,1276.050048828125,1285.0,11724373
2024-12-12,1257.876220703125,1262.9000244140625,1278.199951171875,1260.5999755859375,1270.0,20906813
2024-12-13,1267.78662109375,1272.8499755859375,1275.199951171875,1239.5999755859375,1260.0,28630222
2024-12-16,1263.2547607421875,1268.300048828125,1281.0,1266.550048828125,1275.0,9486781
2024-12-17,1240.34619140625,1245.300048828125,1263.9000244140625,1242.800048828125,1261.050048828125,17462791
2024-12-18,1248.2645263671875,1253.25,1259.949951171875,1240.6500244140625,1240.6500244140625,12670179
2024-12-19,1225.55517578125,1230.449951171875,1244.9000244140625,1229.0,1239.0,14244653
2024-12-20,1200.50537109375,1205.300048828125,1239.5,1201.5,1224.0,20312896
2024-12-23,1217.437744140625,1222.300048828125,1227.199951171875,1213.199951171875,1215.0,10052824
2024-12-24,1217.8858642578125,1222.75,1233.550048828125,1221.0,1222.300048828125,6734917
2024-12-26,1211.7105712890625,1216.550048828125,1227.699951171875,1214.25,1224.25,10016178
2024-12-27,1216.1927490234375,1221.050048828125,1227.9000244140625,1217.0,1218.300048828125,7000397
2024-12-30,1205.8837890625,1210.699951171875,1223.199951171875,1208.0999755859375,1216.4000244140625,8818766
2024-12-31,1210.6148681640625,1215.449951171875,1219.0999755859375,1206.1500244140625,1208.0,6405475
2025-01-01,1216.391845703125,1221.25,1226.300048828125,1211.5999755859375,1214.8499755859375,5892590
2025-01-02,1236.860107421875,1241.800048828125,1244.449951171875,1220.0,1221.25,15486276
2025-01-03,1246.1729736328125,1251.1500244140625,1262.050048828125,1235.5,1243.9000244140625,15521102
2025-01-06,1213.15478515625,1218.0,1262.0,1215.0,1253.949951171875,14816766
2025-01-07,1235.913818359375,1240.8499755859375,1244.5,1221.25,1222.0,10070505
2025-01-08,1260.4658203125,1265.5,1271.050048828125,1245.3499755859375,1249.0,19346579
2025-01-09,1249.758544921875,1254.75,1269.75,1248.050048828125,1267.0,12794704
2025-01-10,1236.959716796875,1241.9000244140625,1256.75,1236.0,1253.8499755859375,8120332
2025-01-13,1234.9178466796875,1239.8499755859375,1245.25,1226.4000244140625,1230.0,13764861
2025-01-14,1233.822265625,1238.75,1253.3499755859375,1227.25,1244.0999755859375,13095266
2025-01-15,1247.2186279296875,1252.199951171875,1257.0,1241.8499755859375,1244.949951171875,9578856
2025-01-16,1261.4119873046875,1266.449951171875,1275.0,1251.300048828125,1258.9000244140625,14117603
2025-01-17,1297.169189453125,1302.3499755859375,1326.0,1285.0,1322.25,29366277
2025-01-20,1300.2568359375,1305.449951171875,1316.0,1300.25,1316.0,14040244
2025-01-21,1268.6331787109375,1273.699951171875,1313.0,1270.199951171875,1310.5,14562976
2025-01-22,1272.0196533203125,1277.0999755859375,1282.9000244140625,1268.699951171875,1278.300048828125,10273590
2025-01-23,1258.6231689453125,1263.6500244140625,1277.3499755859375,1261.5999755859375,1270.0,8720682
2025-01-24,1241.34228515625,1246.300048828125,1273.0,1243.5,1266.0,14235970
2025-01-27,1224.4595947265625,1229.3499755859375,1240.449951171875,1220.0,1239.0999755859375,9536019
2025-01-28,1229.4896240234375,1234.4000244140625,1244.75,1218.5,1238.0,10568025
2025-01-29,1230.585205078125,1235.5,1242.75,1228.050048828125,1236.0,5928156
2025-01-30,1248.0654296875,1253.050048828125,1257.0,1232.4000244140625,1235.550048828125,9269259
2025-01-31,1260.0673828125,1265.0999755859375,1267.0,1249.0,1255.8499755859375,6584612
2025-02-01,1259.5693359375,1264.5999755859375,1270.550048828125,1241.0,1265.0999755859375,7118453
2025-02-03,1240.94384765625,1245.9000244140625,1256.0,1237.550048828125,1251.0,9252345
2025-02-04,1280.08740234375,1285.199951171875,1288.800048828125,1246.5999755859375,1248.050048828125,16691069
2025-02-05,1273.115234375,1278.199951171875,1290.5,1276.699951171875,1282.6500244140625,10112028
2025-02-06,1276.4520263671875,1281.550048828125,1288.0,1270.3499755859375,1273.699951171875,9956001
2025-02-07,1261.6610107421875,1266.699951171875,1283.699951171875,1262.0,1276.1500244140625,8764283
2025-02-10,1248.6629638671875,1253.6500244140625,1266.5,1245.550048828125,1264.5,6970972
2025-02-11,1229.937744140625,1234.8499755859375,1264.550048828125,1230.0999755859375,1264.550048828125,8859714
2025-02-12,1211.7105712890625,1216.550048828125,1226.9000244140625,1193.3499755859375,1219.449951171875,21131654
2025-02-13,1211.2623291015625,1216.0999755859375,1228.0,1212.0,1217.050048828125,8511216
2025-02-14,1212.40771484375,1217.25,1224.0,1205.449951171875,1219.0,10298145
2025-02-17,1220.02734375,1224.9000244140625,1227.5,1204.5,1211.0999755859375,8166683
2025-02-18,1220.525390625,1225.4000244140625,1229.9000244140625,1216.0999755859375,1224.8499755859375,6673250
2025-02-19,1222.567138671875,1227.449951171875,1232.75,1217.550048828125,1219.5,6217338
2025-02-20,1228.0950927734375,1233.0,1239.3499755859375,1222.0,1223.949951171875,7795582
2025-02-21,1223.264404296875,1228.1500244140625,1240.0,1222.1500244140625,1228.699951171875,6904025
2025-02-24,1209.718505859375,1214.550048828125,1223.25,1210.5,1216.550048828125,7172498
2025-02-25,1199.21044921875,1204.0,1221.0,1201.5,1211.0,11552182
2025-02-27,1202.298095703125,1207.0999755859375,1215.0,1200.6500244140625,1212.800048828125,11509215
2025-02-28,1195.325927734375,1200.0999755859375,1217.3499755859375,1193.300048828125,1202.0,23007298
2025-03-03,1166.5906982421875,1171.25,1206.449951171875,1156.0,1204.0,17944938
2025-03-04,1157.2779541015625,1161.9000244140625,1174.0,1159.550048828125,1162.199951171875,11377373
2025-03-05,1170.9234619140625,1175.5999755859375,1183.0,1157.0,1161.0,8664095
2025-03-06,1204.7882080078125,1209.5999755859375,1213.949951171875,1185.1500244140625,1197.0,14468014
2025-03-07,1244.828369140625,1249.800048828125,1254.800048828125,1212.0,1216.0,16474965
2025-03-10,1233.4736328125,1238.4000244140625,1258.0,1235.4000244140625,1245.0,11931051
2025-03-11,1242.3382568359375,1247.300048828125,1249.5,1229.75,1240.0,10089838
2025-03-12,1252.0494384765625,1257.050048828125,1263.0,1244.0,1258.0,11977555
2025-03-13,1242.9359130859375,1247.9000244140625,1264.1500244140625,1243.8499755859375,1260.050048828125,9505270
2025-03-17,1233.9217529296875,1238.8499755859375,1257.4000244140625,1233.0999755859375,1242.1500244140625,16640917
2025-03-18,1233.9217529296875,1238.8499755859375,1238.8499755859375,1238.8499755859375,1238.8499755859375,0
2025-03-19,1242.1888427734375,1247.1500244140625,1253.25,1238.800048828125,1241.050048828125,16162399
2025-03-20,1264.101318359375,1269.1500244140625,1273.0,1250.050048828125,1251.8499755859375,15971477
2025-03-21,1271.2725830078125,1276.3499755859375,1281.0,1270.0999755859375,1275.0,21780769
2025-03-24,1296.920166015625,1302.0999755859375,1306.0,1284.25,1291.0,20299319
2025-03-25,1280.33642578125,1285.449951171875,1307.699951171875,1282.5999755859375,1307.699951171875,13713899
2025-03-26,1267.98583984375,1273.050048828125,1293.800048828125,1268.75,1291.0,12074747
2025-03-27,1273.115234375,1278.199951171875,1285.0,1271.300048828125,1278.1500244140625,15028056
2025-03-28,1270.027587890625,1275.0999755859375,1295.75,1269.0,1280.0,18147129
2025-04-01,1247.6170654296875,1252.5999755859375,1277.9000244140625,1249.300048828125,1264.5999755859375,12099648
2025-04-02,1246.1729736328125,1251.1500244140625,1255.550048828125,1243.9000244140625,1247.550048828125,10142590
2025-04-03,1243.732666015625,1248.699951171875,1251.800048828125,1233.050048828125,1233.050048828125,7434366
2025-04-04,1199.9075927734375,1204.699951171875,1245.449951171875,1193.1500244140625,1241.0999755859375,17908652
2025-04-07,1161.062744140625,1165.699951171875,1171.25,1114.8499755859375,1132.199951171875,22156106
2025-04-08,1177.4971923828125,1182.199951171875,1196.5999755859375,1163.300048828125,1172.0,19555040
2025-04-09,1180.6346435546875,1185.3499755859375,1189.800048828125,1168.0,1169.5,10223104
2025-04-11,1214.1009521484375,1218.949951171875,1222.6500244140625,1195.1500244140625,1195.1500244140625,11224242
2025-04-15,1235.1668701171875,1240.0999755859375,1251.0,1237.0999755859375,1251.0,13378535
2025-04-16,1234.3701171875,1239.300048828125,1240.9000244140625,1229.0,1234.0999755859375,8248464
2025-04-17,1269.4300537109375,1274.5,1280.199951171875,1227.5999755859375,1240.199951171875,15398401
2025-04-21,1290.346435546875,1295.5,1300.9000244140625,1267.0,1270.0,10429964
2025-04-22,1286.0635986328125,1291.199951171875,1303.9000244140625,1286.300048828125,1300.0,13051707
2025-04-23,1294.82861328125,1300.0,1306.0,1285.4000244140625,1297.0,10480888
2025-04-24,1296.4222412109375,1301.5999755859375,1304.5,1290.300048828125,1292.4000244140625,10468940
2025-04-25,1295.22705078125,1300.4000244140625,1325.199951171875,1288.0999755859375,1303.5,14431012
2025-04-28,1363.35498046875,1368.800048828125,1374.5999755859375,1320.199951171875,1340.0,31104496
2025-04-29,1394.1319580078125,1399.699951171875,1410.9000244140625,1370.0,1371.0,32538970
2025-04-30,1399.410888671875,1405.0,1412.4000244140625,1369.0,1402.0,25480745
2025-05-02,1414.152099609375,1419.800048828125,1426.699951171875,1409.0999755859375,1414.0,13007841
2025-05-05,1425.6063232421875,1431.300048828125,1439.5,1426.9000244140625,1431.0,12685649
2025-05-06,1415.2476806640625,1420.9000244140625,1432.0,1410.5999755859375,1431.0,14084117
2025-05-07,1400.4068603515625,1406.0,1424.4000244140625,1402.699951171875,1420.9000244140625,13440169
2025-05-08,1401.4029541015625,1407.0,1420.800048828125,1398.0,1404.0999755859375,16106175
2025-05-09,1371.721435546875,1377.199951171875,1394.800048828125,1374.5,1385.5,13668904
2025-05-12,1430.7855224609375,1436.5,1439.0,1400.0,1400.0,10674081
2025-05-13,1410.0682373046875,1415.699951171875,1447.699951171875,1412.4000244140625,1433.5,11407896
2025-05-14,1418.7337646484375,1424.4000244140625,1429.9000244140625,1415.5,1420.0,5570160
2025-05-15,1448.4151611328125,1454.199951171875,1461.4000244140625,1412.699951171875,1425.0,20177211
2025-05-16,1450.6064453125,1456.4000244140625,1461.0,1447.300048828125,1453.199951171875,9036695
2025-05-19,1435.0684814453125,1440.800048828125,1454.5999755859375,1438.199951171875,1452.0999755859375,6195791
2025-05-20,1418.932861328125,1424.5999755859375,1445.0,1421.800048828125,1438.199951171875,11270560
2025-05-21,1423.5145263671875,1429.199951171875,1436.199951171875,1418.0999755859375,1423.9000244140625,6136364
2025-05-22,1403.79345703125,1409.4000244140625,1423.800048828125,1396.9000244140625,1421.199951171875,12134466
2025-05-23,1421.124267578125,1426.800048828125,1433.800048828125,1406.5999755859375,1406.5999755859375,6474883
2025-05-26,1429.0924072265625,1434.800048828125,1441.0,1425.0999755859375,1432.0,4842944
2025-05-27,1416.44287109375,1422.0999755859375,1437.0,1413.9000244140625,1426.0999755859375,12640414
2025-05-28,1407.279541015625,1412.9000244140625,1422.5999755859375,1410.699951171875,1420.0999755859375,5944611
2025-05-29,1412.1600341796875,1417.800048828125,1420.0,1408.5999755859375,1412.0999755859375,13771917
2025-05-30,1415.2476806640625,1420.9000244140625,1430.5999755859375,1409.699951171875,1418.0,13788484
2025-06-02,1408.0762939453125,1413.699951171875,1417.5,1395.5999755859375,1412.0999755859375,8098668
2025-06-03,1399.908935546875,1405.5,1426.5,1403.4000244140625,1422.300048828125,11252626
2025-06-04,1417.8372802734375,1423.5,1425.699951171875,1406.0999755859375,1414.699951171875,8126827
2025-06-05,1436.662109375,1442.4000244140625,1454.699951171875,1423.5999755859375,1428.0,13716817
2025-06-06,1437.7576904296875,1443.5,1451.5,1437.0,1441.0,8182161
2025-06-09,1443.0367431640625,1448.800048828125,1457.5,1445.300048828125,1457.0,7885125
2025-06-10,1432.777587890625,1438.5,1453.9000244140625,1436.0,1450.0,7913181
2025-06-11,1443.13623046875,1448.9000244140625,1468.5999755859375,1443.0999755859375,1445.800048828125,8195700
2025-06-12,1435.865234375,1441.5999755859375,1457.0,1434.4000244140625,1453.5,8828114
2025-06-13,1422.2198486328125,1427.9000244140625,1435.5,1414.300048828125,1424.0,9757276
2025-06-16,1432.0804443359375,1437.800048828125,1442.4000244140625,1424.4000244140625,1426.9000244140625,8458093
2025-06-17,1425.506591796875,1431.199951171875,1448.0,1425.800048828125,1448.0,10366599
2025-06-18,1424.4110107421875,1430.0999755859375,1442.800048828125,1425.699951171875,1430.0,6681735
2025-06-19,1427.598388671875,1433.300048828125,1439.9000244140625,1425.699951171875,1430.0999755859375,10007230
2025-06-20,1460.367431640625,1466.199951171875,1471.0,1428.0999755859375,1431.0,29010635
2025-06-23,1451.0048828125,1456.800048828125,1463.800048828125,1442.0,1453.0,5989078
2025-06-24,1445.0286865234375,1450.800048828125,1475.0,1443.0999755859375,1465.0,16402744
2025-06-25,1461.463134765625,1467.300048828125,1472.4000244140625,1460.5,1464.0,7525851
2025-06-26,1489.3516845703125,1495.300048828125,1498.800048828125,1465.0999755859375,1469.0999755859375,14657893
2025-06-27,1509.3717041015625,1515.4000244140625,1522.0,1496.9000244140625,1499.4000244140625,11117052
2025-06-30,1494.630615234375,1500.5999755859375,1524.800048828125,1496.0,1513.800048828125,8409527
2025-07-01,1522.320068359375,1528.4000244140625,1531.4000244140625,1500.0999755859375,1500.5999755859375,10368523
2025-07-02,1512.75830078125,1518.800048828125,1530.0,1508.699951171875,1528.4000244140625,6361002
2025-07-03,1511.76220703125,1517.800048828125,1531.9000244140625,1513.0,1520.800048828125,11283291
2025-07-04,1521.2244873046875,1527.300048828125,1530.0,1517.199951171875,1524.0,6603501
2025-07-07,1535.367919921875,1541.5,1544.800048828125,1525.0,1526.5999755859375,7251074
2025-07-08,1531.4833984375,1537.5999755859375,1544.9000244140625,1530.199951171875,1536.0,7171261
2025-07-09,1512.9573974609375,1519.0,1551.0,1510.0999755859375,1536.699951171875,8870660
2025-07-10,1511.16455078125,1517.199951171875,1524.699951171875,1507.5,1519.699951171875,10047129
2025-07-11,1489.2520751953125,1495.199951171875,1515.0,1490.300048828125,1512.0,7234991
2025-07-14,1477.7977294921875,1483.699951171875,1500.0,1479.0999755859375,1492.199951171875,10311846
2025-07-15,1479.4910888671875,1485.4000244140625,1496.5,1482.4000244140625,1486.199951171875,8132454
2025-07-16,1479.690185546875,1485.5999755859375,1491.0,1471.5,1473.0,10409983
2025-07-17,1470.52685546875,1476.4000244140625,1489.5999755859375,1473.9000244140625,1487.4000244140625,11854613
2025-07-18,1470.12841796875,1476.0,1484.800048828125,1469.0999755859375,1484.800048828125,10296318
2025-07-21,1422.9169921875,1428.5999755859375,1476.0,1423.0999755859375,1465.0,22442744
2025-07-22,1407.179931640625,1412.800048828125,1431.9000244140625,1410.699951171875,1427.4000244140625,20396320
2025-07-23,1418.932861328125,1424.5999755859375,1426.0,1414.4000244140625,1426.0,8354596
2025-07-24,1397.3192138671875,1402.9000244140625,1423.0,1396.0,1419.199951171875,14740507
2025-07-25,1386.1636962890625,1391.699951171875,1401.0,1384.0999755859375,1398.9000244140625,11854722
2025-07-28,1382.080078125,1387.5999755859375,1407.800048828125,1385.0,1392.300048828125,7748361
2025-07-29,1411.4627685546875,1417.0999755859375,1420.199951171875,1383.0,1383.0,10750072
2025-07-30,1404.4906005859375,1410.0999755859375,1423.300048828125,1401.300048828125,1418.0999755859375,7209849
2025-07-31,1384.669677734375,1390.199951171875,1402.5999755859375,1382.199951171875,1388.0999755859375,17065827
2025-08-01,1388.15576171875,1393.699951171875,1405.9000244140625,1384.300048828125,1386.9000244140625,10321171
2025-08-04,1405.885009765625,1411.5,1416.0999755859375,1391.699951171875,1395.0999755859375,6312820
2025-08-05,1386.1636962890625,1391.699951171875,1411.0,1388.0999755859375,1411.0,9315972
2025-08-06,1387.259521484375,1392.800048828125,1395.9000244140625,1383.300048828125,1391.9000244140625,5834312
2025-08-07,1383.8729248046875,1389.4000244140625,1393.699951171875,1366.0,1387.699951171875,9976705
2025-08-08,1362.35888671875,1367.800048828125,1397.199951171875,1365.0,1385.0,8793606
2025-08-11,1380.6856689453125,1386.199951171875,1388.0,1361.199951171875,1370.0,9997486
2025-08-12,1374.9088134765625,1380.4000244140625,1401.9000244140625,1375.199951171875,1381.9000244140625,12244664
2025-08-13,1377.0999755859375,1382.5999755859375,1391.800048828125,1377.5,1388.0,7457021
2025-08-14,1373.800048828125,1373.800048828125,1380.699951171875,1370.0999755859375,1377.300048828125,7126128
2025-08-18,1381.699951171875,1381.699951171875,1394.9000244140625,1377.0,1390.0,11785109
2025-08-19,1420.0999755859375,1420.0999755859375,1421.0,1389.0999755859375,1390.0,14382667
